Right Rectus femoris_rms,Right Rectus femoris_var,Right Rectus femoris_zcr,Right Rectus femoris_mav,Right Rectus femoris_pot,Right Rectus femoris_f_media,Right Rectus femoris_f_mediana,Left Gluteus maximus_rms,Left Gluteus maximus_var,Left Gluteus maximus_zcr,Left Gluteus maximus_mav,Left Gluteus maximus_pot,Left Gluteus maximus_f_media,Left Gluteus maximus_f_mediana,Left Gastrocnemius medialis_rms,Left Gastrocnemius medialis_var,Left Gastrocnemius medialis_zcr,Left Gastrocnemius medialis_mav,Left Gastrocnemius medialis_pot,Left Gastrocnemius medialis_f_media,Left Gastrocnemius medialis_f_mediana,Left Semitendinosus_rms,Left Semitendinosus_var,Left Semitendinosus_zcr,Left Semitendinosus_mav,Left Semitendinosus_pot,Left Semitendinosus_f_media,Left Semitendinosus_f_mediana,Left Biceps femoris caput longus_rms,Left Biceps femoris caput longus_var,Left Biceps femoris caput longus_zcr,Left Biceps femoris caput longus_mav,Left Biceps femoris caput longus_pot,Left Biceps femoris caput longus_f_media,Left Biceps femoris caput longus_f_mediana,Right Vastus medialis_rms,Right Vastus medialis_var,Right Vastus medialis_zcr,Right Vastus medialis_mav,Right Vastus medialis_pot,Right Vastus medialis_f_media,Right Vastus medialis_f_mediana,Right Tibialis anterior_rms,Right Tibialis anterior_var,Right Tibialis anterior_zcr,Right Tibialis anterior_mav,Right Tibialis anterior_pot,Right Tibialis anterior_f_media,Right Tibialis anterior_f_mediana,Left Gastrocnemius lateralis_rms,Left Gastrocnemius lateralis_var,Left Gastrocnemius lateralis_zcr,Left Gastrocnemius lateralis_mav,Left Gastrocnemius lateralis_pot,Left Gastrocnemius lateralis_f_media,Left Gastrocnemius lateralis_f_mediana,target
0.015078160519520515,0.00022735091797054875,114,0.011118958957422116,7.174828954540683e-05,53.99985939369532,46.875,0.004196586440523316,1.7610321429546946e-05,126,0.003354738279456116,4.898020656788905e-06,52.95562678474952,46.875,0.016820248021752218,0.00028290687110781086,125,0.011695014001982543,6.280295215660306e-05,67.46518065295423,66.40625,0.011078720165671853,0.00012273692646483193,103,0.008386583620361768,2.987059258488356e-05,55.919911639911774,42.96875,0.00801665266724272,6.426484651989886e-05,104,0.00593548740281459,1.8961679626500365e-05,54.09545272371921,42.96875,0.03991978135909359,0.0015935873768598494,98,0.024453262311103948,0.0005107484578617076,59.63387001278386,50.78125,0.024252324276230804,0.0005881713955773791,173,0.017035831489222105,0.00017197625103442104,84.17841454870221,78.125,0.022492596047373786,0.0005059165942801551,146,0.016094558663478722,0.00011426851885677998,65.20291785568676,66.40625,0
0.013833371115348206,0.00019135911141604522,124,0.00935534640326118,6.37269035373858e-05,55.1083062194419,42.96875,0.004380326856241513,1.918670011181304e-05,110,0.0035177768300144042,5.457301464445908e-06,53.89353627268547,42.96875,0.015396613265768197,0.00023703111943478288,129,0.011148726989561496,5.325486499644991e-05,61.95357091366804,62.5,0.011677320815706067,0.000136346606916814,93,0.008702382594409223,3.409167711423446e-05,51.808389273241666,39.0625,0.008770478738060942,7.692099038944937e-05,118,0.006064279657692621,2.3114637858800625e-05,56.22082319878308,50.78125,0.04083863337038539,0.0016677883387698617,110,0.022417136081546572,0.0005438473995955439,64.98490608568578,66.40625,0.021694766718809124,0.0004706614776704694,180,0.01602190417183092,0.0001383146576937073,90.2970947260901,89.84375,0.025253841687681557,0.0006377448202162339,107,0.019826916845661506,0.00015402703352464212,49.62995213949301,19.53125,0
0.015517973092396307,0.00024080380130011886,136,0.011029709152237917,7.084703024362014e-05,66.63230858762572,58.59375,0.004640687435445617,2.153597890102729e-05,117,0.003690328792756217,5.3988233458496056e-06,56.027193666960606,46.875,0.02362111554546882,0.0005579314146774435,163,0.01687704983377242,9.127278232258813e-05,78.32069468034678,78.125,0.011044808520712959,0.00012197276086960375,100,0.00848039540655677,3.161753830679354e-05,55.27003153101557,46.875,0.01032592645575565,0.00010662475699626923,137,0.006801610527834348,3.354925299970988e-05,61.308998101645884,50.78125,0.037769943382711405,0.001426568429914297,118,0.021872761671262217,0.0004394502264573861,62.592642124660934,54.6875,0.027207065463117443,0.0007402221648935168,182,0.020132328932508912,0.00021858315943064667,85.51369824182166,82.03125,0.03710927795972459,0.0013770542758610325,172,0.027907166023635827,0.00034129540421013274,67.72046102849782,62.5,0
0.01478619874537685,0.00021863167202487181,119,0.010072513535512508,4.116531210373046e-05,54.98724808441372,54.6875,0.004712122572578464,2.2204098819104317e-05,119,0.003657778451503475,4.654498776449673e-06,54.890968398312275,46.875,0.022056606075342315,0.00048648883935365573,124,0.014008853839799724,4.384967753320552e-05,58.68187762963984,46.875,0.010388212958583812,0.00010791471850335292,122,0.007881332205157866,2.2396380196385564e-05,58.47105025178666,46.875,0.008685573461432604,7.543918622302111e-05,128,0.005524616984282738,1.242664992667416e-05,57.159402891145376,50.78125,0.03712781794834988,0.0013784687063392457,128,0.019436034075055723,0.00027764989574338586,60.16755839610026,54.6875,0.022130809847723303,0.0004897456647476093,197,0.015901753466593116,0.0001244742184340188,85.90173149448228,89.84375,0.031119257358875402,0.0009683795081678477,124,0.022379015620164453,0.00013871283159032038,45.59798519482878,15.625,0
0.012123566925168215,0.00014697995745302064,114,0.008696714440662601,2.7294802963096838e-05,61.77972691125238,58.59375,0.00447096154130217,1.9986746211104343e-05,133,0.003553578972864367,5.21339268603553e-06,49.986154117331154,39.0625,0.014488633921686893,0.00020989349714913184,131,0.010428171491192153,2.954383040879657e-05,61.14497450130344,58.59375,0.010205465000000557,0.00010414864978216371,105,0.007604139187684013,2.8732181029298806e-05,56.8522889837909,46.875,0.007600753670249304,5.7771067543515e-05,119,0.005247693086543896,6.932220769481695e-06,55.99585353643316,46.875,0.03237683115278567,0.0010482495284108036,109,0.017720415879681296,0.00017606902500372633,55.152916952376756,46.875,0.021381621669986396,0.00045716734198554,188,0.014396727743513835,0.00012340763397778514,89.18140905244502,85.9375,0.020556577834737372,0.00042248710180208026,121,0.016249625598163654,8.740383523128809e-05,43.926208304043016,15.625,0
0.014032856688700085,0.00019691671117317148,120,0.009270436479521985,2.6671155822907558e-05,60.72733077296194,54.6875,0.004529071499550766,2.0512077555822946e-05,118,0.0036317571186184,5.2390111570694295e-06,48.688177868807465,35.15625,0.01634237960345698,0.00026705200193261335,142,0.011634376020979185,3.815815909450189e-05,66.55713480038939,58.59375,0.014075290704401807,0.00019811193858950633,108,0.009497519767024853,4.678988031896971e-05,54.72331872020257,42.96875,0.0076204015825678045,5.8069426005070225e-05,124,0.0052184163530679065,7.777152417194416e-06,49.5314373524924,39.0625,0.04059044196873095,0.0016475410771834397,101,0.018973243072190678,0.00017521755105568117,64.74195133626121,58.59375,0.019458364377449536,0.0003786271426198242,188,0.013345262617132227,9.011396602304877e-05,89.15732945305153,93.75,0.027467742900264484,0.0007544718664345823,117,0.02040080210058741,0.00013772601689352156,47.81310507653406,15.625,0
0.013239126098053104,0.00017527443141681764,127,0.009120687079213185,2.5654379559677462e-05,61.55421519011704,62.5,0.004490500237540865,2.0161934260503117e-05,117,0.0035571855975902182,5.002978848283873e-06,46.383871701335,31.25,0.016036136186185462,0.00025713152501817847,130,0.011171317958530436,5.802148464384902e-05,61.897370440853926,50.78125,0.010500792394918116,0.00011026629409725248,100,0.007943426207864805,2.619073694074635e-05,53.646132104005154,42.96875,0.00825736072205472,6.817481543334941e-05,109,0.005794121621538115,1.0049220940900098e-05,44.20542565566295,27.34375,0.03635826975679872,0.0013214674006706915,98,0.019431793731915045,4.814362636692628e-05,52.71731976087389,42.96875,0.01907416210093652,0.0003638233152630881,180,0.012760617520810804,9.817655987707067e-05,96.45968572021847,97.65625,0.029714612295205424,0.0008829530771572565,103,0.021839652749828697,0.00022937173525072423,44.1361988946151,19.53125,0
0.01480421908855339,0.0002191476218956008,109,0.010659411869735966,3.836311911277584e-05,57.18045796649658,54.6875,0.004464519215128668,1.9931325024914466e-05,125,0.0035037323760858862,4.872343045128277e-06,56.740438528822686,42.96875,0.01609922996341855,0.00025918510008378506,142,0.011219884229688915,6.79845542685585e-05,76.90852251244611,70.3125,0.009507795175404345,9.039793354845377e-05,112,0.007289497597990769,2.22885550499109e-05,57.81308230593884,50.78125,0.0071429455834885235,5.099342048068857e-05,130,0.004975798897879239,6.5192602397690295e-06,56.02617174783952,42.96875,0.038933433541244136,0.001514712771342491,121,0.02000333141235413,9.051002623822799e-05,60.70411653038068,54.6875,0.020078558224429114,0.00040314822090533643,184,0.013691630344981325,0.0001064209343827523,87.05349867111157,85.9375,0.025386396288827332,0.0006444670173919963,120,0.01869399305816239,0.00016474327889868498,78.2371240650654,74.21875,0
0.012680614188172293,0.0001607931313609847,120,0.009077708133639437,3.4207538747749666e-05,56.11956893920808,42.96875,0.004188534210951422,1.7543097749331715e-05,137,0.0032170520788206095,4.384342452742246e-06,60.22298628635223,50.78125,0.019201761542389683,0.0003686391696664768,142,0.013848360945867555,0.00011169298957402651,80.1689106336449,78.125,0.009947435289602517,9.894664841766452e-05,124,0.0073802476543886435,2.5406971119587232e-05,59.62463341487778,46.875,0.006856686850203496,4.7008128357002024e-05,135,0.0049650774744657315,1.1103578001276363e-05,66.91229688339055,54.6875,0.034703356680902304,0.001204168726828847,107,0.019186147076407204,0.00025206113356851783,56.481555787985556,50.78125,0.026466931036633164,0.0007004950162080386,179,0.018019298899134752,0.00018093196743500017,92.50612161437306,89.84375,0.030804074310255964,0.0009488556605505296,141,0.02274221407686164,0.0002850646950496294,76.36073710467566,78.125,0
0.013115244740411931,0.00017200901131977851,127,0.00898148404566957,3.724881532304633e-05,66.21305337972943,58.59375,0.0046342241170656715,2.1473698072311892e-05,125,0.003616000813110857,5.555569480022742e-06,60.170666390986575,58.59375,0.018869625378051418,0.0003560173310887107,129,0.012901094046403473,0.00010860366515117886,76.04166366330351,70.3125,0.009458384798201854,8.945656151562506e-05,118,0.007146952543487916,2.4006013643822607e-05,63.99296051657505,58.59375,0.007413526157098477,5.496034181579497e-05,138,0.005106085543875953,1.659599790814472e-05,62.23760144641879,50.78125,0.03312292599759541,0.0010971141842180416,115,0.017259193537003326,0.00031751806498292446,57.32147900555674,54.6875,0.02461734246161252,0.0006060109198982025,202,0.017777980592817436,0.0001553210148399258,88.60873942849413,82.03125,0.028552070872432077,0.0008150756693642327,111,0.020386511177995673,0.00026508950248660477,73.85744049377801,62.5,0
0.01202331084621957,0.00014455985262764497,119,0.008493363990672177,3.75288004619265e-05,59.74220857484146,46.875,0.005037639401968487,2.5360043469747622e-05,121,0.003906480260291182,4.663839912533352e-06,51.74097872673843,39.0625,0.016471470686207426,0.00027126393633127596,123,0.011384716211558921,8.604788827607147e-05,74.4531117657161,66.40625,0.010401894101003898,0.0001081988332473225,104,0.007939290739357986,2.8311861262508093e-05,55.04350615431897,42.96875,0.00733478466835015,5.379866523116937e-05,120,0.005333393878178676,1.6353933839120328e-05,58.93167667255706,46.875,0.02794375099081568,0.0007808402028864875,115,0.016474122849234496,0.000246695128927835,56.245388271652715,50.78125,0.022545771504578302,0.000508311694201681,182,0.01634316124852041,0.00011658216256635116,82.09332376466848,78.125,0.025034479748624144,0.0006266120465085482,111,0.017053610084815627,0.00021054116721034154,75.27556334243616,74.21875,0
